,entropy,complexity,aeX,aeY,chunk_num,labels,dataset,isDegraded,autocluster,egci_clusters
84,0.9229851649106414,0.11962611116723892,-3728.8083,-1307.8594,6,"[0, 1]",Paola,False,3,-1
85,0.9451544362930321,0.09682120120340912,-3744.8042,-1594.5371,7,"[0, 1]",Paola,False,3,-1
86,0.953389294751159,0.08605077685826823,-3896.0789,-1240.0189,8,"[0, 1]",Paola,False,3,-1
87,0.960297652131471,0.07598920021792288,-3849.6907,-1443.5359,9,"[0, 1]",Paola,False,3,-1
88,0.9500214141995639,0.09151092107432006,-3651.721,-1751.533,10,"[0, 1]",Paola,False,3,-1
89,0.9124021006060264,0.13630466566069482,-3987.2188,-1136.8407,11,"[0, 1]",Paola,False,3,-1
90,0.9393754678748969,0.10631859377389775,-3908.9524,-1620.6288,12,"[0, 1]",Paola,False,3,-1
91,0.9294964128977489,0.10772460349574611,-3846.3032,-1023.61206,13,"[0, 1]",Paola,False,3,-1
92,0.9521006984541027,0.09095656249349578,-3762.4001,-1916.7566,14,"[0, 1]",Paola,False,3,-1
93,0.9505054692504323,0.09393663068479331,-3681.2456,-1938.8099,15,"[0, 1]",Paola,False,3,-1
94,0.9447908113900682,0.10356608977005853,-3755.2717,-1840.6383,16,"[0, 1]",Paola,False,3,4
95,0.9478140510821274,0.09802326254591077,-3922.6907,-1644.8873,17,"[0, 1]",Paola,False,3,-1
96,0.9094213705374706,0.165155407032957,-4282.0874,-135.95496,0,"[0, 1]",Paola,False,0,-1
97,0.9242027977041274,0.1498519414230408,-3984.2043,-728.6559,1,"[0, 1]",Paola,False,0,2
98,0.9194295839769371,0.15501875859966635,-3991.3032,-697.3729,2,"[0, 1]",Paola,False,0,2
99,0.9087002141325278,0.17737896973932352,-4088.98,-586.90656,3,"[0, 1]",Paola,False,0,-1
100,0.9143411893460305,0.15783760865884763,-4030.868,-821.8327,4,"[0, 1]",Paola,False,0,-1
101,0.9180238667348437,0.1628223011496406,-4024.0427,-537.3397,5,"[0, 1]",Paola,False,0,2
102,0.9149287359080507,0.16485693788950206,-4140.095,-379.22144,6,"[0, 1]",Paola,False,0,2
103,0.9076331655013705,0.17827933763089723,-3880.3171,-704.18866,7,"[0, 1]",Paola,False,0,-1
104,0.9185062333153768,0.15893617334938237,-3946.3125,-758.8624,8,"[0, 1]",Paola,False,0,2
105,0.918233598262595,0.16126080483849342,-4036.1868,-620.7271,9,"[0, 1]",Paola,False,0,2
106,0.9120946154215537,0.17280316781185878,-3968.8184,-764.5373,10,"[0, 1]",Paola,False,0,-1
107,0.9359033354715953,0.125764864056867,-3913.1829,-1030.5428,0,"[0, 1]",Paola,False,3,-1
108,0.9277213616189008,0.14503074809251776,-4042.5713,-762.9838,1,"[0, 1]",Paola,False,0,2
109,0.9269967341256106,0.14273398308916796,-4117.0884,-655.11554,2,"[0, 1]",Paola,False,0,2
110,0.9132161146550494,0.16783562922254133,-3917.846,-873.7115,3,"[0, 1]",Paola,False,0,2
111,0.7023886185852357,0.26178766570179,-4057.6694,-966.3922,4,"[0, 1]",Paola,False,3,-1
112,0.8990526973636814,0.1773310921569947,-3970.3044,-741.40814,5,"[0, 1]",Paola,False,0,-1
113,0.9197834028139606,0.1571097725196308,-4009.7048,-950.7724,6,"[0, 1]",Paola,False,3,2
114,0.914275722523409,0.16326506195477367,-4010.6213,-684.7962,7,"[0, 1]",Paola,False,0,2
115,0.9224303307148967,0.14999280650876878,-3924.5732,-916.38306,8,"[0, 1]",Paola,False,0,2
116,0.7796540913951566,0.22084476053655824,-4014.2703,-817.7977,9,"[0, 1]",Paola,False,0,-1
117,0.9198224676806125,0.15752577528759282,-4041.4592,-846.029,10,"[0, 1]",Paola,False,0,2
118,0.9361614908766556,0.12652803365242876,-3833.5676,-862.07,11,"[0, 1]",Paola,False,0,-1
119,0.9012774864121852,0.16712777398625167,-3957.9885,-896.42596,12,"[0, 1]",Paola,False,0,-1
120,0.8581224674782751,0.19975255293720734,-4150.4346,-321.62384,0,"[0, 1]",Paola,False,0,-1
121,0.9171137948405526,0.16278115367813317,-4112.1343,-250.94905,1,"[0, 1]",Paola,False,0,2
122,0.9162221172896455,0.1644866774905468,-4095.5188,-664.087,2,"[0, 1]",Paola,False,0,2
123,0.9161649104751695,0.16071114136912754,-4036.8386,-608.11115,3,"[0, 1]",Paola,False,0,2
124,0.9193961009973787,0.15769332922975288,-4073.596,-734.203,4,"[0, 1]",Paola,False,0,2
125,0.9150290574854523,0.16568102089133666,-3999.3972,-742.654,5,"[0, 1]",Paola,False,0,2
126,0.9216788023379262,0.1557710048994097,-4075.154,-594.96344,6,"[0, 1]",Paola,False,0,2
127,0.9132961162469085,0.1666993085899043,-3920.5647,-782.99225,7,"[0, 1]",Paola,False,0,2
128,0.9200953223127732,0.1536941477197145,-4107.5854,-458.20557,8,"[0, 1]",Paola,False,0,2
129,0.9141627311506803,0.15745414744792813,-3964.8945,-759.9728,9,"[0, 1]",Paola,False,0,2
130,0.9172315061087052,0.16324024755381492,-4014.346,-679.9379,10,"[0, 1]",Paola,False,0,2
131,0.8799892794743968,0.15403005695093933,-4221.9663,-620.1234,0,"[0, 1]",Paola,False,0,-1
132,0.9578970964899585,0.08024022007331305,-3964.3752,-563.70087,1,"[0, 1]",Paola,False,0,-1
133,0.9477678048615801,0.09199005920446433,-3999.3855,-739.65063,2,"[0, 1]",Paola,False,0,-1
134,0.9550898419851584,0.0843439118897233,-3929.7178,-1327.9138,3,"[0, 1]",Paola,False,3,-1
135,0.9571257138786746,0.07992229027905962,-3926.3152,-831.3178,4,"[0, 1]",Paola,False,0,-1
136,0.8237150184784706,0.1973572291026023,-4274.481,-191.95354,5,"[0, 1]",Paola,False,0,-1
137,0.9257280089741344,0.12244489914734716,-4192.915,-105.82351,6,"[0, 1]",Paola,False,0,-1
138,0.9242772879118336,0.12601997930542194,-4153.238,-404.83353,7,"[0, 1]",Paola,False,0,-1
139,0.9654317734356858,0.06598330329276372,-4004.1897,-783.3521,8,"[0, 1]",Paola,False,0,-1
140,0.8709055078370476,0.16366492200227392,-4178.317,-462.19067,9,"[0, 1]",Paola,False,0,-1
141,0.8569430281417335,0.17746392145087458,-4399.0435,-81.83477,10,"[0, 1]",Paola,False,0,-1
142,0.9606566095671606,0.07472686498592651,-4034.4302,-776.7771,11,"[0, 1]",Paola,False,0,-1
143,0.9605095732757476,0.07416500176812557,-3914.5496,-1017.6486,12,"[0, 1]",Paola,False,3,-1
144,0.9583903204044364,0.07814891409240934,-3935.7407,-622.1594,13,"[0, 1]",Paola,False,0,-1
145,0.947181541001165,0.09783175831528743,-3928.6655,-804.1418,14,"[0, 1]",Paola,False,0,-1
146,0.9217120701359008,0.12804458817962178,-4032.315,-520.99786,15,"[0, 1]",Paola,False,0,-1
147,0.9359841894833213,0.10898109628560511,-4021.7576,-795.13196,16,"[0, 1]",Paola,False,0,-1
148,0.9484021712356262,0.09275198806377558,-3771.4956,-695.5804,17,"[0, 1]",Paola,False,0,-1
149,0.9267784863754354,0.12981761306118503,-2733.0283,-1221.2094,0,"[1, 0]",Paola,True,1,4
150,0.9266888009710589,0.13049080861531884,-2715.0852,-1583.4456,1,"[1, 0]",Paola,True,1,4
151,0.9259072827035926,0.13059563239604813,-2788.7075,-1187.0797,2,"[1, 0]",Paola,True,1,4
152,0.9283657246283428,0.1265082739834371,-2634.9468,-1632.3806,3,"[1, 0]",Paola,True,1,4
153,0.9221500723177904,0.13542826711196573,-2718.8518,-1301.4789,4,"[1, 0]",Paola,True,1,4
154,0.9287641977044798,0.1251933307043711,-2729.6648,-860.91296,5,"[1, 0]",Paola,True,2,4
155,0.9215703498235847,0.13574516425635147,-2749.842,-1337.5809,6,"[1, 0]",Paola,True,1,4
156,0.8606214722530336,0.18069616140306166,-2698.3748,-977.16156,7,"[1, 0]",Paola,True,2,-1
157,0.9210020594561624,0.13733102283277945,-2681.7866,-1236.9409,8,"[1, 0]",Paola,True,1,4
158,0.9176266065950064,0.14139198404279638,-2702.7332,-1424.9126,9,"[1, 0]",Paola,True,1,4
159,0.9264148365490535,0.12945841151138665,-2711.0703,-1084.2614,10,"[1, 0]",Paola,True,1,4
160,0.9283282521504405,0.126490340404539,-2749.347,-1070.719,11,"[1, 0]",Paola,True,1,4
161,0.9229692205287355,0.13354826076396276,-2714.6868,-1337.0972,12,"[1, 0]",Paola,True,1,4
162,0.9267557775264278,0.12894189395296246,-2678.6646,-1404.2417,13,"[1, 0]",Paola,True,1,4
163,0.9314451522066161,0.1226023102798571,-2735.9639,-1415.4965,14,"[1, 0]",Paola,True,1,4
164,0.9292350501529186,0.1265157311376586,-2711.0547,-1468.8805,15,"[1, 0]",Paola,True,1,4
165,0.9265011649427237,0.1295542799929215,-2692.756,-1691.3413,16,"[1, 0]",Paola,True,1,4
166,0.9263524799477749,0.12983337131013062,-2641.4622,-1405.8512,17,"[1, 0]",Paola,True,2,4
167,0.8900192222324796,0.1598482981272883,-4705.28,271.39658,0,"[0, 1]",Paola,False,4,-1
168,0.879191399231893,0.1801897982868733,-4282.9824,-127.39623,1,"[0, 1]",Paola,False,0,-1
169,0.8398477983981688,0.19431255047520277,-4486.217,-141.20555,2,"[0, 1]",Paola,False,0,-1
170,0.9150426302493718,0.13087407174613555,-4368.7896,-243.6822,3,"[0, 1]",Paola,False,0,-1
171,0.8437836543916059,0.20277103220892456,-4312.8413,-163.24117,4,"[0, 1]",Paola,False,0,-1
172,0.749665769058459,0.25469049101360103,-4400.5435,-256.80908,5,"[0, 1]",Paola,False,0,-1
173,0.8793183369512834,0.1815358555920764,-4330.4946,-205.12729,6,"[0, 1]",Paola,False,0,-1
174,0.7985556714062769,0.22083877472995764,-4446.8755,-213.04863,7,"[0, 1]",Paola,False,0,-1
175,0.6738731928610506,0.3161759922726092,-4493.3657,239.1091,8,"[0, 1]",Paola,False,0,-1
176,0.8625295948791519,0.18478868524360192,-4402.571,-113.64785,9,"[0, 1]",Paola,False,0,0
177,0.8670257838349678,0.18121443492671382,-4400.6694,-327.4606,10,"[0, 1]",Paola,False,0,0
178,0.7896672434001486,0.2342401384141367,-4428.843,-112.656425,11,"[0, 1]",Paola,False,0,-1
179,0.8704941816211134,0.17974713613615,-4371.8726,-308.01038,12,"[0, 1]",Paola,False,0,0
180,0.8687934002104681,0.18152271236628764,-4477.1313,-51.41427,13,"[0, 1]",Paola,False,0,0
181,0.7207133434264708,0.24766126463219848,-4315.5947,-241.10707,14,"[0, 1]",Paola,False,0,-1
182,0.8840006488424087,0.16905925196723173,-4379.146,-169.63957,15,"[0, 1]",Paola,False,0,-1
183,0.8948706641940211,0.16450007313112008,-4516.518,129.16019,16,"[0, 1]",Paola,False,0,-1
184,0.8775212667566571,0.16777152931993103,-4473.5693,-172.64493,17,"[0, 1]",Paola,False,0,-1
185,0.9083249068082861,0.16678067042046854,-4341.9653,-629.3414,0,"[1, 0]",Paola,True,0,-1
186,0.8776448267021916,0.20036915957573292,-4422.6084,-452.90298,1,"[1, 0]",Paola,True,0,-1
187,0.814104054345266,0.22296222681134348,-4285.058,-568.451,2,"[1, 0]",Paola,True,0,-1
188,0.8856167883043791,0.18901499456426105,-4327.057,-513.1706,3,"[1, 0]",Paola,True,0,-1
189,0.7986231372735715,0.23041346698819648,-4365.2354,-376.76477,4,"[1, 0]",Paola,True,0,-1
190,0.8919889699913737,0.18417931630789955,-4454.435,-458.6606,5,"[1, 0]",Paola,True,0,-1
191,0.903413148425412,0.16941358044880114,-4439.8364,-402.20447,6,"[1, 0]",Paola,True,0,2
192,0.8741989946695838,0.18904164708487997,-4408.134,-714.134,7,"[1, 0]",Paola,True,0,-1
193,0.9032874605293503,0.1693566524444317,-4364.7236,-559.2751,8,"[1, 0]",Paola,True,0,-1
194,0.8759817694344187,0.19637887699508474,-4551.162,-164.11098,9,"[1, 0]",Paola,True,0,-1
195,0.9011562161161141,0.17337687519652986,-4317.6733,-544.8969,10,"[1, 0]",Paola,True,0,-1
196,0.8539968502899956,0.2066004534650893,-4288.6,-733.4736,11,"[1, 0]",Paola,True,0,-1
197,0.8443438919842849,0.22002275340551009,-4380.2627,-771.6448,12,"[1, 0]",Paola,True,0,-1
198,0.8827876996812384,0.18939241440992363,-4334.833,-638.28925,13,"[1, 0]",Paola,True,0,-1
199,0.9156950405626966,0.15542875831653752,-4309.025,-354.0177,14,"[1, 0]",Paola,True,0,2
200,0.8093033438145825,0.2230899488819944,-4541.582,65.856255,15,"[1, 0]",Paola,True,0,-1
201,0.9158024166953331,0.15345781405404058,-4365.6274,-385.70316,16,"[1, 0]",Paola,True,0,-1
202,0.4880480975832277,0.2896220257712488,-4893.454,615.6052,17,"[1, 0]",Paola,True,4,-1
203,0.8831057458354563,0.18460769369778057,-4473.228,-320.70132,18,"[1, 0]",Paola,True,0,-1
204,0.9233966732457797,0.14194574851510722,-4266.225,-692.21185,19,"[1, 0]",Paola,True,0,3
205,0.9260364412829507,0.13700024332473396,-2662.5479,-606.4134,0,"[1, 0]",Paola,True,2,3
206,0.9452783111184485,0.10100785722018579,-2813.5273,-630.21313,1,"[1, 0]",Paola,True,2,-1
207,0.928992451659498,0.12493416800485092,-2786.181,-917.0524,2,"[1, 0]",Paola,True,2,4
208,0.9286198233414763,0.12396536152377212,-2876.0168,-723.2,3,"[1, 0]",Paola,True,2,4
209,0.927518598481964,0.1261761568095422,-2741.845,-775.1274,4,"[1, 0]",Paola,True,2,4
210,0.9221079873804907,0.1434301815472198,-2677.3694,-867.5407,5,"[1, 0]",Paola,True,2,3
211,0.9228784032470088,0.1431136019384235,-2666.928,-741.9078,6,"[1, 0]",Paola,True,2,3
212,0.9469135856332963,0.10003578741868206,-2831.389,-932.0008,7,"[1, 0]",Paola,True,2,4
213,0.9292355232213864,0.12379483626714739,-2859.969,-1122.402,8,"[1, 0]",Paola,True,2,4
214,0.9465787649885814,0.10293173751690934,-2763.4666,-1045.773,9,"[1, 0]",Paola,True,1,4
215,0.9236078075971491,0.1419341357223437,-2600.1846,-623.01807,10,"[1, 0]",Paola,True,2,3
216,0.9294996829038531,0.13264382144284292,-2605.43,-927.4001,11,"[1, 0]",Paola,True,2,3
217,0.9472337946338462,0.10200084100534343,-2671.4841,-1059.8497,12,"[1, 0]",Paola,True,2,-1
218,0.9303659171820784,0.12418373252606864,-2780.4998,-1176.3469,13,"[1, 0]",Paola,True,1,4
219,0.9412735297430063,0.10597945421895852,-2849.4807,-931.6191,14,"[1, 0]",Paola,True,2,-1
220,0.9070201854345411,0.15339354851520545,-2604.2717,-222.66586,15,"[1, 0]",Paola,True,2,-1
221,0.9235418026937906,0.13539939419546446,-2752.317,-479.82248,16,"[1, 0]",Paola,True,2,4
222,0.9191076961995263,0.13866478198435037,-2780.4636,-506.60004,17,"[1, 0]",Paola,True,2,4
223,0.9169288659948999,0.16102815299058196,-4059.8147,86.860405,0,"[0, 1]",Paola,False,0,2
224,0.9284187756817854,0.14033323689959476,-4040.0254,61.580544,1,"[0, 1]",Paola,False,0,-1
225,0.9289819412917262,0.1403974768190872,-4225.0854,145.80568,2,"[0, 1]",Paola,False,0,2
226,0.9096847619009113,0.1736684932394902,-4136.3423,-27.078789,3,"[0, 1]",Paola,False,0,2
227,0.9163075481805526,0.1618661028155133,-4138.3496,-67.77273,4,"[0, 1]",Paola,False,0,2
228,0.9251577555707969,0.14813222909354076,-4215.896,187.64415,5,"[0, 1]",Paola,False,0,2
229,0.9445143448435749,0.108059251375669,-4009.7014,20.315758,6,"[0, 1]",Paola,False,0,3
230,0.9208476441267539,0.13486575801192502,-4219.2974,-303.25424,7,"[0, 1]",Paola,False,0,4
231,0.9216774956957156,0.14328135727604832,-4206.9556,43.950645,8,"[0, 1]",Paola,False,0,3
232,0.9087865155574678,0.17458428010078592,-4147.2764,31.75483,9,"[0, 1]",Paola,False,0,2
233,0.9239983515269705,0.1415229907328694,-4113.9316,94.826775,10,"[0, 1]",Paola,False,0,3
234,0.9329970360361285,0.12893556986380525,-4116.9565,153.8594,11,"[0, 1]",Paola,False,0,3
235,0.8597744220515403,0.18971122306179997,-4382.282,-227.47191,0,"[0, 1]",Paola,False,0,0
236,0.8312636830232761,0.2042611561135268,-4297.308,-512.30743,1,"[0, 1]",Paola,False,0,-1
237,0.836995510440098,0.20125127168286455,-4371.0312,-82.4739,2,"[0, 1]",Paola,False,0,-1
238,0.8380330624047786,0.19921393381072244,-4442.926,-283.4198,3,"[0, 1]",Paola,False,0,-1
239,0.8712892266827722,0.18082770533692955,-4299.1816,-94.92916,4,"[0, 1]",Paola,False,0,0
240,0.8344768382052604,0.21766700870603234,-4609.7227,-135.96854,5,"[0, 1]",Paola,False,0,-1
241,0.8122964095232085,0.2407404768492535,-4564.178,-267.30896,6,"[0, 1]",Paola,False,0,-1
242,0.8557861544400778,0.20590508746586386,-4523.1733,-201.6653,7,"[0, 1]",Paola,False,0,-1
243,0.8022610837586904,0.21955034934056428,-4693.2983,101.73699,8,"[0, 1]",Paola,False,0,-1
244,0.7934700514378795,0.23084536466362449,-4452.894,-180.80336,9,"[0, 1]",Paola,False,0,-1
245,0.8387296316444749,0.20141879339073762,-4188.2036,-286.57715,10,"[0, 1]",Paola,False,0,-1
246,0.8664755746684553,0.18141900623253832,-4475.107,-58.18255,11,"[0, 1]",Paola,False,0,-1
247,0.8928626484020155,0.16160978063704515,-4464.9272,-338.9875,12,"[0, 1]",Paola,False,0,-1
248,0.8762408067470315,0.18300101035098415,-4264.6724,-414.51132,13,"[0, 1]",Paola,False,0,-1
249,0.8888580924158109,0.16708602034114847,-4451.2163,-37.93026,14,"[0, 1]",Paola,False,0,-1
250,0.8869768562239695,0.16426364883009179,-4374.344,-529.7803,15,"[0, 1]",Paola,False,0,-1
251,0.8405361344062567,0.19339882393240138,-4312.4497,-248.17735,16,"[0, 1]",Paola,False,0,-1
252,0.8659225789445382,0.18915024609372394,-4336.5894,-345.1919,17,"[0, 1]",Paola,False,0,-1
253,0.9165994038041089,0.14294644334244297,-2934.3584,-367.38052,0,"[1, 0]",Paola,True,2,4
254,0.9162567708359298,0.14338545851576207,-2952.9705,-207.56236,1,"[1, 0]",Paola,True,2,4
255,0.9220450729667476,0.13380746413585798,-2947.9194,-243.12892,2,"[1, 0]",Paola,True,2,4
256,0.9190649967285036,0.1403165351376568,-2934.2256,-312.92462,3,"[1, 0]",Paola,True,2,4
257,0.9219115061457762,0.13679505526134517,-2929.4492,-167.382,4,"[1, 0]",Paola,True,2,4
258,0.9135341269772731,0.14774001407395096,-2947.9387,-322.91907,5,"[1, 0]",Paola,True,2,-1
259,0.9162651265655316,0.14486180806957796,-2949.2434,-284.12863,6,"[1, 0]",Paola,True,2,4
260,0.9201120225434894,0.13969128398736394,-2917.2932,-494.1546,7,"[1, 0]",Paola,True,2,4
261,0.9122387999138702,0.1465722868843024,-2932.5793,-307.83594,8,"[1, 0]",Paola,True,2,-1
262,0.9209888052456913,0.1370575790641877,-2882.0535,-313.92422,9,"[1, 0]",Paola,True,2,4
